BGT_ANNEE,BGT_CONTNAT,BGT_CONTNAT_LABEL,BGT_NATURE,BGT_NATURE_LABEL,BGT_FONCTION,BGT_FONCTION_LABEL,BGT_SECTION,BGT_OPBUDG,BGT_CODRD,BGT_MTREAL,BGT_MTPROPNOUV,BGT_MTPREV,BGT_CREDOUV,BGT_ARTSPE
2020,933,"Culture, sports et loisirs",6185,Frais de colloques et de séminaires,93312,Activités culturelles et artistiques,fonctionnement,réel,dépense,22279,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",6185,Frais de colloques et de séminaires,93313,"Patrimoine (bibliothèques, musées, monuments...)",fonctionnement,réel,dépense,1538,0.0,0,0,non spécialisé
2020,937,Environnement,6185,Frais de colloques et de séminaires,9374,Politique de l'eau,fonctionnement,réel,dépense,1800,0.0,0,0,non spécialisé
2020,937,Environnement,6185,Frais de colloques et de séminaires,9376,Patrimoine naturel,fonctionnement,réel,dépense,35,0.0,0,0,non spécialisé
2020,938,Transports,6185,Frais de colloques et de séminaires,93810,Services communs,fonctionnement,réel,dépense,18808,0.0,0,0,non spécialisé
2020,939,Action économique,6185,Frais de colloques et de séminaires,9394,"Industrie, artisanat, commerce et autres services",fonctionnement,réel,dépense,4458,0.0,0,0,non spécialisé
2020,939,Action économique,6185,Frais de colloques et de séminaires,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,9574,0.0,0,0,non spécialisé
2020,930,Services généraux,6188,Autres frais divers,930201,Personnel non ventilé,fonctionnement,réel,dépense,9038,0.0,0,0,non spécialisé
2020,930,Services généraux,6188,Autres frais divers,930202,Autres moyens généraux,fonctionnement,réel,dépense,367,0.0,0,0,non spécialisé
2020,930,Services généraux,6188,Autres frais divers,930202,Autres moyens généraux,fonctionnement,réel,dépense,99637,0.0,0,0,non spécialisé
2020,930,Services généraux,6188,Autres frais divers,93021,Conseil Régional,fonctionnement,réel,dépense,2925,0.0,0,0,non spécialisé
2020,930,Services généraux,6188,Autres frais divers,93022,Conseil Economique et Social Régional,fonctionnement,réel,dépense,6735,0.0,0,0,non spécialisé
2020,932,Enseignement,6188,Autres frais divers,93222,Lycées publics,fonctionnement,réel,dépense,970703,0.0,0,0,non spécialisé
2020,932,Enseignement,6188,Autres frais divers,93222,Lycées publics,fonctionnement,réel,dépense,11669,0.0,0,0,non spécialisé
2020,932,Enseignement,6188,Autres frais divers,9328,Autres services périscolaires et annexes,fonctionnement,réel,dépense,264801,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",6188,Autres frais divers,93312,Activités culturelles et artistiques,fonctionnement,réel,dépense,16157,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",6188,Autres frais divers,93313,"Patrimoine (bibliothèques, musées, monuments...)",fonctionnement,réel,dépense,5220,0.0,0,0,non spécialisé
2020,937,Environnement,6188,Autres frais divers,9374,Politique de l'eau,fonctionnement,réel,dépense,1644,0.0,0,0,non spécialisé
2020,939,Action économique,6188,Autres frais divers,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,722,0.0,0,0,non spécialisé
2020,930,Services généraux,619,"Rabais, remises et ristournes obtenus sur services extérieurs",930202,Autres moyens généraux,fonctionnement,réel,recette,7424,0.0,0,0,non spécialisé
2020,931,Formation professionnelle et apprentissage,619,"Rabais, remises et ristournes obtenus sur services extérieurs",93111,Insertion sociale et professionnelle des personnes en recherche d'emploi,fonctionnement,réel,recette,198,0.0,0,0,non spécialisé
2020,931,Formation professionnelle et apprentissage,619,"Rabais, remises et ristournes obtenus sur services extérieurs",93112,Formation professionnalisante des personnes en recherche d'emploi,fonctionnement,réel,recette,10213,0.0,0,0,non spécialisé
2020,931,Formation professionnelle et apprentissage,619,"Rabais, remises et ristournes obtenus sur services extérieurs",93113,Formation certifiante des personnes en recherche d'emploi,fonctionnement,réel,recette,3567,0.0,0,0,non spécialisé
2020,932,Enseignement,619,"Rabais, remises et ristournes obtenus sur services extérieurs",93222,Lycées publics,fonctionnement,réel,recette,148504,0.0,0,0,non spécialisé
2020,935,Aménagement des territoires,619,"Rabais, remises et ristournes obtenus sur services extérieurs",9356,Technologies de l'information et de la communication,fonctionnement,réel,recette,914,0.0,0,0,non spécialisé
2020,939,Action économique,619,"Rabais, remises et ristournes obtenus sur services extérieurs",9394,"Industrie, artisanat, commerce et autres services",fonctionnement,réel,recette,2160,0.0,0,0,non spécialisé
2020,930,Services généraux,6215,Personnel affecté par la collectivité de rattachement,930201,Personnel non ventilé,fonctionnement,réel,dépense,37440,0.0,0,0,non spécialisé
2020,930,Services généraux,6218,Autre personnel extérieur,930201,Personnel non ventilé,fonctionnement,réel,dépense,7797,0.0,0,0,non spécialisé
2020,930,Services généraux,6218,Autre personnel extérieur,930202,Autres moyens généraux,fonctionnement,réel,dépense,122035,0.0,0,0,non spécialisé
2020,930,Services généraux,6225,Indemnités au comptable et aux régisseurs,930201,Personnel non ventilé,fonctionnement,réel,dépense,11415,0.0,0,0,non spécialisé
2020,938,Transports,6225,Indemnités au comptable et aux régisseurs,93815,Transports mixtes,fonctionnement,réel,dépense,48,0.0,0,0,non spécialisé
2020,938,Transports,6225,Indemnités au comptable et aux régisseurs,93815,Transports mixtes,fonctionnement,réel,dépense,0,0.0,0,0,non spécialisé
2020,930,Services généraux,6226,Honoraires,930201,Personnel non ventilé,fonctionnement,réel,dépense,24892,0.0,0,0,non spécialisé
2020,930,Services généraux,6226,Honoraires,930202,Autres moyens généraux,fonctionnement,réel,dépense,591783,0.0,0,0,non spécialisé
2020,930,Services généraux,6226,Honoraires,93021,Conseil Régional,fonctionnement,réel,dépense,8493,0.0,0,0,non spécialisé
2020,930,Services généraux,6226,Honoraires,93022,Conseil Economique et Social Régional,fonctionnement,réel,dépense,180,0.0,0,0,non spécialisé
2020,930,Services généraux,6226,Honoraires,93041,Actions interrégionales,fonctionnement,réel,dépense,16360,0.0,0,0,non spécialisé
2020,930,Services généraux,6226,Honoraires,93042,Actions européennes,fonctionnement,réel,dépense,17688,0.0,0,0,non spécialisé
2020,930,Services généraux,6226,Honoraires,93048,Autres actions internationales,fonctionnement,réel,dépense,5163,0.0,0,0,non spécialisé
2020,931,Formation professionnelle et apprentissage,6226,Honoraires,93116,Autres,fonctionnement,réel,dépense,2108,0.0,0,0,non spécialisé
2020,932,Enseignement,6226,Honoraires,93222,Lycées publics,fonctionnement,réel,dépense,9480,0.0,0,0,non spécialisé
2020,932,Enseignement,6226,Honoraires,9328,Autres services périscolaires et annexes,fonctionnement,réel,dépense,3303,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",6226,Honoraires,93312,Activités culturelles et artistiques,fonctionnement,réel,dépense,10125,0.0,0,0,non spécialisé
2020,935,Aménagement des territoires,6226,Honoraires,9358,Autres actions,fonctionnement,réel,dépense,816,0.0,0,0,non spécialisé
2020,937,Environnement,6226,Honoraires,9374,Politique de l'eau,fonctionnement,réel,dépense,1157,0.0,0,0,non spécialisé
2020,937,Environnement,6226,Honoraires,9376,Patrimoine naturel,fonctionnement,réel,dépense,2735,0.0,0,0,non spécialisé
2020,939,Action économique,6226,Honoraires,9394,"Industrie, artisanat, commerce et autres services",fonctionnement,réel,dépense,28543,0.0,0,0,non spécialisé
2020,930,Services généraux,6227,Frais d'actes et de contentieux,930202,Autres moyens généraux,fonctionnement,réel,dépense,14945,0.0,0,0,non spécialisé
2020,930,Services généraux,6228,Divers,930201,Personnel non ventilé,fonctionnement,réel,dépense,166919,0.0,0,0,non spécialisé
2020,930,Services généraux,6228,Divers,930202,Autres moyens généraux,fonctionnement,réel,dépense,19292,0.0,0,0,non spécialisé
2020,930,Services généraux,6228,Divers,93022,Conseil Economique et Social Régional,fonctionnement,réel,dépense,493,0.0,0,0,non spécialisé
2020,932,Enseignement,6228,Divers,93222,Lycées publics,fonctionnement,réel,dépense,1936665,0.0,0,0,non spécialisé
2020,932,Enseignement,6228,Divers,93222,Lycées publics,fonctionnement,réel,dépense,36040,0.0,0,0,non spécialisé
2020,932,Enseignement,6228,Divers,9328,Autres services périscolaires et annexes,fonctionnement,réel,dépense,149247,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",6228,Divers,93312,Activités culturelles et artistiques,fonctionnement,réel,dépense,8730,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",6228,Divers,93313,"Patrimoine (bibliothèques, musées, monuments...)",fonctionnement,réel,dépense,1140,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",6228,Divers,9332,Sports,fonctionnement,réel,dépense,26180,0.0,0,0,non spécialisé
2020,935,Aménagement des territoires,6228,Divers,9353,Espace rural et autres espaces de développement,fonctionnement,réel,dépense,14520,0.0,0,0,non spécialisé
2020,937,Environnement,6228,Divers,9375,Politique de l'énergie,fonctionnement,réel,dépense,47074,0.0,0,0,non spécialisé
2020,938,Transports,6228,Divers,93811,Transport ferroviaire régional de voyageurs,fonctionnement,réel,dépense,4644,0.0,0,0,non spécialisé
2020,938,Transports,6228,Divers,93812,Gares et autres infrastructures ferroviaires,fonctionnement,réel,dépense,0,0.0,0,0,non spécialisé
2020,939,Action économique,6228,Divers,9393,"Agriculture, pêche, agro-industrie",fonctionnement,réel,dépense,4610,0.0,0,0,non spécialisé
2020,939,Action économique,6228,Divers,9394,"Industrie, artisanat, commerce et autres services",fonctionnement,réel,dépense,0,0.0,0,0,non spécialisé
2020,939,Action économique,6228,Divers,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,2779750,0.0,0,0,non spécialisé
2020,930,Services généraux,6231,Annonces et insertions,930201,Personnel non ventilé,fonctionnement,réel,dépense,1024,0.0,0,0,non spécialisé
2020,930,Services généraux,6231,Annonces et insertions,930202,Autres moyens généraux,fonctionnement,réel,dépense,2268,0.0,0,0,non spécialisé
2020,930,Services généraux,6231,Annonces et insertions,930202,Autres moyens généraux,fonctionnement,réel,dépense,2015568,0.0,0,0,non spécialisé
2020,930,Services généraux,6231,Annonces et insertions,93022,Conseil Economique et Social Régional,fonctionnement,réel,dépense,746,0.0,0,0,non spécialisé
2020,931,Formation professionnelle et apprentissage,6231,Annonces et insertions,93116,Autres,fonctionnement,réel,dépense,262597,0.0,0,0,non spécialisé
2020,932,Enseignement,6231,Annonces et insertions,93222,Lycées publics,fonctionnement,réel,dépense,16848,0.0,0,0,non spécialisé
2020,932,Enseignement,6231,Annonces et insertions,93222,Lycées publics,fonctionnement,réel,dépense,540,0.0,0,0,non spécialisé
2020,932,Enseignement,6231,Annonces et insertions,9328,Autres services périscolaires et annexes,fonctionnement,réel,dépense,11412,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",6231,Annonces et insertions,93312,Activités culturelles et artistiques,fonctionnement,réel,dépense,6816,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",6231,Annonces et insertions,93313,"Patrimoine (bibliothèques, musées, monuments...)",fonctionnement,réel,dépense,11850,0.0,0,0,non spécialisé
2020,934,Santé et action sociale,6231,Annonces et insertions,9341,Santé,fonctionnement,réel,dépense,1620,0.0,0,0,non spécialisé
2020,935,Aménagement des territoires,6231,Annonces et insertions,9358,Autres actions,fonctionnement,réel,dépense,49671,0.0,0,0,non spécialisé
2020,937,Environnement,6231,Annonces et insertions,9372,Actions en matière des déchets,fonctionnement,réel,dépense,2484,0.0,0,0,non spécialisé
2020,937,Environnement,6231,Annonces et insertions,9374,Politique de l'eau,fonctionnement,réel,dépense,216,0.0,0,0,non spécialisé
2020,937,Environnement,6231,Annonces et insertions,9375,Politique de l'énergie,fonctionnement,réel,dépense,30864,0.0,0,0,non spécialisé
2020,937,Environnement,6231,Annonces et insertions,9376,Patrimoine naturel,fonctionnement,réel,dépense,1086,0.0,0,0,non spécialisé
2020,938,Transports,6231,Annonces et insertions,93810,Services communs,fonctionnement,réel,dépense,1620,0.0,0,0,non spécialisé
2020,938,Transports,6231,Annonces et insertions,93811,Transport ferroviaire régional de voyageurs,fonctionnement,réel,dépense,34744,0.0,0,0,non spécialisé
2020,938,Transports,6231,Annonces et insertions,93813,Transports scolaires,fonctionnement,réel,dépense,18360,0.0,0,0,non spécialisé
2020,938,Transports,6231,Annonces et insertions,93814,Transports interurbains,fonctionnement,réel,dépense,3240,0.0,0,0,non spécialisé
2020,938,Transports,6231,Annonces et insertions,93815,Transports mixtes,fonctionnement,réel,dépense,7128,0.0,0,0,non spécialisé
2020,939,Action économique,6231,Annonces et insertions,9392,Recherche et innovation,fonctionnement,réel,dépense,1836,0.0,0,0,non spécialisé
2020,939,Action économique,6231,Annonces et insertions,9393,"Agriculture, pêche, agro-industrie",fonctionnement,réel,dépense,540,0.0,0,0,non spécialisé
2020,939,Action économique,6231,Annonces et insertions,9394,"Industrie, artisanat, commerce et autres services",fonctionnement,réel,dépense,14628,0.0,0,0,non spécialisé
2020,939,Action économique,6231,Annonces et insertions,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,3456,0.0,0,0,non spécialisé
2020,930,Services généraux,6232,Fêtes et cérémonies,930202,Autres moyens généraux,fonctionnement,réel,dépense,6346,0.0,0,0,non spécialisé
2020,930,Services généraux,6232,Fêtes et cérémonies,93022,Conseil Economique et Social Régional,fonctionnement,réel,dépense,350,0.0,0,0,non spécialisé
2020,932,Enseignement,6232,Fêtes et cérémonies,93222,Lycées publics,fonctionnement,réel,dépense,2361,0.0,0,0,non spécialisé
2020,932,Enseignement,6232,Fêtes et cérémonies,9328,Autres services périscolaires et annexes,fonctionnement,réel,dépense,26064,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",6232,Fêtes et cérémonies,93313,"Patrimoine (bibliothèques, musées, monuments...)",fonctionnement,réel,dépense,1700,0.0,0,0,non spécialisé
2020,937,Environnement,6232,Fêtes et cérémonies,9374,Politique de l'eau,fonctionnement,réel,dépense,2280,0.0,0,0,non spécialisé
2020,930,Services généraux,6233,Foires et expositions,930202,Autres moyens généraux,fonctionnement,réel,dépense,200,0.0,0,0,non spécialisé
2020,930,Services généraux,6233,Foires et expositions,930202,Autres moyens généraux,fonctionnement,réel,dépense,439109,0.0,0,0,non spécialisé
2020,931,Formation professionnelle et apprentissage,6233,Foires et expositions,93116,Autres,fonctionnement,réel,dépense,10892,0.0,0,0,non spécialisé
2020,932,Enseignement,6233,Foires et expositions,93222,Lycées publics,fonctionnement,réel,dépense,2795,0.0,0,0,non spécialisé
2020,932,Enseignement,6233,Foires et expositions,9328,Autres services périscolaires et annexes,fonctionnement,réel,dépense,20119,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",6233,Foires et expositions,93312,Activités culturelles et artistiques,fonctionnement,réel,dépense,234449,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",6233,Foires et expositions,93313,"Patrimoine (bibliothèques, musées, monuments...)",fonctionnement,réel,dépense,600,0.0,0,0,non spécialisé
2020,937,Environnement,6233,Foires et expositions,9374,Politique de l'eau,fonctionnement,réel,dépense,4634,0.0,0,0,non spécialisé
2020,937,Environnement,6233,Foires et expositions,9375,Politique de l'énergie,fonctionnement,réel,dépense,5076,0.0,0,0,non spécialisé
2020,938,Transports,6233,Foires et expositions,93810,Services communs,fonctionnement,réel,dépense,6484,0.0,0,0,non spécialisé
2020,939,Action économique,6233,Foires et expositions,9391,Interventions économiques transversales,fonctionnement,réel,dépense,0,0.0,0,0,non spécialisé
2020,939,Action économique,6233,Foires et expositions,9394,"Industrie, artisanat, commerce et autres services",fonctionnement,réel,dépense,272057,0.0,0,0,non spécialisé
2020,930,Services généraux,6236,"Catalogues, imprimés et publications",930201,Personnel non ventilé,fonctionnement,réel,dépense,2424,0.0,0,0,non spécialisé
2020,930,Services généraux,6236,"Catalogues, imprimés et publications",930202,Autres moyens généraux,fonctionnement,réel,dépense,235460,0.0,0,0,non spécialisé
2020,930,Services généraux,6236,"Catalogues, imprimés et publications",93022,Conseil Economique et Social Régional,fonctionnement,réel,dépense,11009,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",6236,"Catalogues, imprimés et publications",93312,Activités culturelles et artistiques,fonctionnement,réel,dépense,6850,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",6236,"Catalogues, imprimés et publications",93313,"Patrimoine (bibliothèques, musées, monuments...)",fonctionnement,réel,dépense,1969,0.0,0,0,non spécialisé
2020,938,Transports,6236,"Catalogues, imprimés et publications",93810,Services communs,fonctionnement,réel,dépense,0,0.0,0,0,non spécialisé
2020,938,Transports,6236,"Catalogues, imprimés et publications",93813,Transports scolaires,fonctionnement,réel,dépense,133070,0.0,0,0,non spécialisé
2020,938,Transports,6236,"Catalogues, imprimés et publications",93814,Transports interurbains,fonctionnement,réel,dépense,25261,0.0,0,0,non spécialisé
2020,938,Transports,6236,"Catalogues, imprimés et publications",93815,Transports mixtes,fonctionnement,réel,dépense,6708,0.0,0,0,non spécialisé
2020,930,Services généraux,6238,Divers,930201,Personnel non ventilé,fonctionnement,réel,dépense,3303,0.0,0,0,non spécialisé
2020,930,Services généraux,6238,Divers,930202,Autres moyens généraux,fonctionnement,réel,dépense,4270,0.0,0,0,non spécialisé
2020,930,Services généraux,6238,Divers,930202,Autres moyens généraux,fonctionnement,réel,dépense,643397,0.0,0,0,non spécialisé
2020,930,Services généraux,6238,Divers,93022,Conseil Economique et Social Régional,fonctionnement,réel,dépense,27,0.0,0,0,non spécialisé
2020,930,Services généraux,6238,Divers,93042,Actions européennes,fonctionnement,réel,dépense,0,0.0,0,0,non spécialisé
2020,931,Formation professionnelle et apprentissage,6238,Divers,93116,Autres,fonctionnement,réel,dépense,37908,0.0,0,0,non spécialisé
2020,932,Enseignement,6238,Divers,93222,Lycées publics,fonctionnement,réel,dépense,54807,0.0,0,0,non spécialisé
2020,932,Enseignement,6238,Divers,9328,Autres services périscolaires et annexes,fonctionnement,réel,dépense,2346,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",6238,Divers,93312,Activités culturelles et artistiques,fonctionnement,réel,dépense,10112,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",6238,Divers,9332,Sports,fonctionnement,réel,dépense,1139604,0.0,0,0,non spécialisé
2020,935,Aménagement des territoires,6238,Divers,9353,Espace rural et autres espaces de développement,fonctionnement,réel,dépense,28836,0.0,0,0,non spécialisé
2020,935,Aménagement des territoires,6238,Divers,9358,Autres actions,fonctionnement,réel,dépense,612,0.0,0,0,non spécialisé
2020,937,Environnement,6238,Divers,9375,Politique de l'énergie,fonctionnement,réel,dépense,428433,0.0,0,0,non spécialisé
2020,937,Environnement,6238,Divers,9376,Patrimoine naturel,fonctionnement,réel,dépense,18283,0.0,0,0,non spécialisé
2020,938,Transports,6238,Divers,93810,Services communs,fonctionnement,réel,dépense,71295,0.0,0,0,non spécialisé
2020,939,Action économique,6238,Divers,9394,"Industrie, artisanat, commerce et autres services",fonctionnement,réel,dépense,12370,0.0,0,0,non spécialisé
2020,939,Action économique,6238,Divers,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,1487,0.0,0,0,non spécialisé
2020,930,Services généraux,6241,Transports de biens,930202,Autres moyens généraux,fonctionnement,réel,dépense,2647,0.0,0,0,non spécialisé
2020,932,Enseignement,6241,Transports de biens,93222,Lycées publics,fonctionnement,réel,dépense,256206,0.0,0,0,non spécialisé
2020,932,Enseignement,6241,Transports de biens,93224,Participations à des cités mixtes,fonctionnement,réel,dépense,21417,0.0,0,0,non spécialisé
2020,937,Environnement,6241,Transports de biens,9374,Politique de l'eau,fonctionnement,réel,dépense,3310,0.0,0,0,non spécialisé
2020,930,Services généraux,6247,Transports collectifs du personnel,930201,Personnel non ventilé,fonctionnement,réel,dépense,430738,0.0,0,0,non spécialisé
2020,930,Services généraux,6247,Transports collectifs du personnel,930202,Autres moyens généraux,fonctionnement,réel,dépense,12795,0.0,0,0,non spécialisé
2020,932,Enseignement,6247,Transports collectifs du personnel,93222,Lycées publics,fonctionnement,réel,dépense,41752,0.0,0,0,non spécialisé
2020,937,Environnement,6247,Transports collectifs du personnel,9372,Actions en matière des déchets,fonctionnement,réel,dépense,713,0.0,0,0,non spécialisé
2020,938,Transports,6247,Transports collectifs du personnel,9380,Services communs,fonctionnement,réel,dépense,12943,0.0,0,0,non spécialisé
2020,930,Services généraux,6248,Divers,930202,Autres moyens généraux,fonctionnement,réel,dépense,15511,0.0,0,0,non spécialisé
2020,938,Transports,6248,Divers,93813,Transports scolaires,fonctionnement,réel,dépense,0,0.0,0,0,non spécialisé
2020,938,Transports,6248,Divers,93815,Transports mixtes,fonctionnement,réel,dépense,0,0.0,0,0,non spécialisé
2020,930,Services généraux,6251,"Voyages, déplacements et missions",930201,Personnel non ventilé,fonctionnement,réel,dépense,433109,0.0,0,0,non spécialisé
2020,930,Services généraux,6251,"Voyages, déplacements et missions",93028,Autres organismes,fonctionnement,réel,dépense,0,0.0,0,0,non spécialisé
2020,931,Formation professionnelle et apprentissage,6251,"Voyages, déplacements et missions",93116,Autres,fonctionnement,réel,dépense,352,0.0,0,0,non spécialisé
2020,932,Enseignement,6251,"Voyages, déplacements et missions",93222,Lycées publics,fonctionnement,réel,dépense,86511,0.0,0,0,non spécialisé
2020,932,Enseignement,6251,"Voyages, déplacements et missions",93224,Participations à des cités mixtes,fonctionnement,réel,dépense,1789,0.0,0,0,non spécialisé
2020,932,Enseignement,6251,"Voyages, déplacements et missions",9328,Autres services périscolaires et annexes,fonctionnement,réel,dépense,1437,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",6251,"Voyages, déplacements et missions",9332,Sports,fonctionnement,réel,dépense,90,0.0,0,0,non spécialisé
2020,937,Environnement,6251,"Voyages, déplacements et missions",9372,Actions en matière des déchets,fonctionnement,réel,dépense,391,0.0,0,0,non spécialisé
2020,938,Transports,6251,"Voyages, déplacements et missions",9380,Services communs,fonctionnement,réel,dépense,892,0.0,0,0,non spécialisé
2020,930,Services généraux,6255,Frais de déménagement,930201,Personnel non ventilé,fonctionnement,réel,dépense,6184,0.0,0,0,non spécialisé
2020,930,Services généraux,6255,Frais de déménagement,930202,Autres moyens généraux,fonctionnement,réel,dépense,21138,0.0,0,0,non spécialisé
2020,930,Services généraux,6261,Frais d'affranchissement,930202,Autres moyens généraux,fonctionnement,réel,dépense,580546,0.0,0,0,non spécialisé
2020,932,Enseignement,6261,Frais d'affranchissement,93222,Lycées publics,fonctionnement,réel,dépense,24647,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",6261,Frais d'affranchissement,9332,Sports,fonctionnement,réel,dépense,12241,0.0,0,0,non spécialisé
2020,937,Environnement,6261,Frais d'affranchissement,9374,Politique de l'eau,fonctionnement,réel,dépense,119,0.0,0,0,non spécialisé
2020,930,Services généraux,6262,Frais de télécommunications,930202,Autres moyens généraux,fonctionnement,réel,dépense,723633,0.0,0,0,non spécialisé
2020,930,Services généraux,6262,Frais de télécommunications,930202,Autres moyens généraux,fonctionnement,réel,dépense,4165,0.0,0,0,non spécialisé
2020,931,Formation professionnelle et apprentissage,6262,Frais de télécommunications,93116,Autres,fonctionnement,réel,dépense,1459,0.0,0,0,non spécialisé
2020,931,Formation professionnelle et apprentissage,6262,Frais de télécommunications,9313,Formation sanitaire et sociale,fonctionnement,réel,dépense,31974,0.0,0,0,non spécialisé
2020,932,Enseignement,6262,Frais de télécommunications,93222,Lycées publics,fonctionnement,réel,dépense,4181491,0.0,0,0,non spécialisé
2020,932,Enseignement,6262,Frais de télécommunications,93223,Lycées privés,fonctionnement,réel,dépense,251909,0.0,0,0,non spécialisé
2020,932,Enseignement,6262,Frais de télécommunications,9328,Autres services périscolaires et annexes,fonctionnement,réel,dépense,40386,0.0,0,0,non spécialisé
2020,938,Transports,6262,Frais de télécommunications,93813,Transports scolaires,fonctionnement,réel,dépense,7899,0.0,0,0,non spécialisé
2020,938,Transports,6262,Frais de télécommunications,93814,Transports interurbains,fonctionnement,réel,dépense,0,0.0,0,0,non spécialisé
2020,938,Transports,6262,Frais de télécommunications,93815,Transports mixtes,fonctionnement,réel,dépense,62559,0.0,0,0,non spécialisé
2020,930,Services généraux,627,Services bancaires et assimilés,930202,Autres moyens généraux,fonctionnement,réel,dépense,86,0.0,0,0,non spécialisé
2020,930,Services généraux,627,Services bancaires et assimilés,930202,Autres moyens généraux,fonctionnement,réel,dépense,81708,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",627,Services bancaires et assimilés,93313,"Patrimoine (bibliothèques, musées, monuments...)",fonctionnement,réel,dépense,71,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",627,Services bancaires et assimilés,9332,Sports,fonctionnement,réel,dépense,456,0.0,0,0,non spécialisé
2020,938,Transports,627,Services bancaires et assimilés,93813,Transports scolaires,fonctionnement,réel,dépense,11693,0.0,0,0,non spécialisé
2020,938,Transports,627,Services bancaires et assimilés,93813,Transports scolaires,fonctionnement,réel,dépense,3164,0.0,0,0,non spécialisé
2020,938,Transports,627,Services bancaires et assimilés,93815,Transports mixtes,fonctionnement,réel,dépense,4487,0.0,0,0,non spécialisé
2020,938,Transports,627,Services bancaires et assimilés,93815,Transports mixtes,fonctionnement,réel,dépense,695,0.0,0,0,non spécialisé
2020,930,Services généraux,6281,Concours divers (cotisations),930202,Autres moyens généraux,fonctionnement,réel,dépense,854091,0.0,0,0,non spécialisé
2020,930,Services généraux,6281,Concours divers (cotisations),93022,Conseil Economique et Social Régional,fonctionnement,réel,dépense,8000,0.0,0,0,non spécialisé
2020,930,Services généraux,6282,Frais de gardiennage,930202,Autres moyens généraux,fonctionnement,réel,dépense,416950,0.0,0,0,non spécialisé
2020,932,Enseignement,6282,Frais de gardiennage,93222,Lycées publics,fonctionnement,réel,dépense,21167,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",6282,Frais de gardiennage,93313,"Patrimoine (bibliothèques, musées, monuments...)",fonctionnement,réel,dépense,696,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",6282,Frais de gardiennage,9332,Sports,fonctionnement,réel,dépense,13292,0.0,0,0,non spécialisé
2020,939,Action économique,6282,Frais de gardiennage,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,163808,0.0,0,0,non spécialisé
2020,930,Services généraux,6283,Frais de nettoyage des locaux,930202,Autres moyens généraux,fonctionnement,réel,dépense,1473724,0.0,0,0,non spécialisé
2020,931,Formation professionnelle et apprentissage,6283,Frais de nettoyage des locaux,93116,Autres,fonctionnement,réel,dépense,14922,0.0,0,0,non spécialisé
2020,932,Enseignement,6283,Frais de nettoyage des locaux,93222,Lycées publics,fonctionnement,réel,dépense,11467,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",6283,Frais de nettoyage des locaux,9332,Sports,fonctionnement,réel,dépense,136523,0.0,0,0,non spécialisé
2020,939,Action économique,6283,Frais de nettoyage des locaux,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,14877,0.0,0,0,non spécialisé
2020,930,Services généraux,6288,Autres,930202,Autres moyens généraux,fonctionnement,réel,dépense,162533,0.0,0,0,non spécialisé
2020,931,Formation professionnelle et apprentissage,6288,Autres,93116,Autres,fonctionnement,réel,dépense,309896,0.0,0,0,non spécialisé
2020,932,Enseignement,6288,Autres,93222,Lycées publics,fonctionnement,réel,dépense,1928,0.0,0,0,non spécialisé
2020,932,Enseignement,6288,Autres,9328,Autres services périscolaires et annexes,fonctionnement,réel,dépense,748,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",6288,Autres,9332,Sports,fonctionnement,réel,dépense,174,0.0,0,0,non spécialisé
2020,935,Aménagement des territoires,6288,Autres,9353,Espace rural et autres espaces de développement,fonctionnement,réel,dépense,4145,0.0,0,0,non spécialisé
2020,937,Environnement,6288,Autres,9376,Patrimoine naturel,fonctionnement,réel,dépense,63,0.0,0,0,non spécialisé
